Project ID,Project Name,Voluntary Registry,"ARB Project",Voluntary Status,Scope, Type,Methodology / Protocol,Region,Country,State,Project Site Location,Project Developer,"Total Credits Issued","Total Credits Retired",Total Credits Remaining,First Year of Project,Issued by Reporting 1996,Issued by Reporting 1997,Issued by Reporting 1998,Issued by Reporting 1999,Issued by Reporting 2000,Issued by Reporting 2001,Issued by Reporting 2002,Issued by Reporting 2003,Issued by Reporting 2004,Issued by Reporting 2005,Issued by Reporting 2006,Issued by Reporting 2007,Issued by Reporting 2008,Issued by Reporting 2009,Issued by Reporting 2010,Issued by Reporting 2011,Issued by Reporting 2012,Issued by Reporting 2013,Issued by Reporting 2014,Issued by Reporting 2015,Issued by Reporting 2016,Issued by Reporting 2017,Issued by Reporting 2018,Issued by Reporting 2019,Issued by Reporting 2020,Issued by Reporting 2021,Retired 1996,Retired 1997,Retired 1998,Retired 1999,Retired 2000,Retired 2001,Retired 2002,Retired 2003,Retired 2004,Retired 2005,Retired 2006,Retired 2007,Retired 2008,Retired 2009,Retired 2010,Retired 2011,Retired 2012,Retired 2013,Retired 2014,Retired 2015,Retired 2016,Retired 2017,Retired 2018,Retired 2019,Retired 2020,Retired 2021,"Year Unknown",Remaining 1996,Remaining 1997,Remaining 1998,Remaining 1999,Remaining 2000,Remaining 2001,Remaining 2002,Remaining 2003,Remaining 2004,Remaining 2005,Remaining 2006,Remaining 2007,Remaining 2008,Remaining 2009,Remaining 2010,Remaining 2011,Remaining 2012,Remaining 2013,Remaining 2014,Remaining 2015,Remaining 2016,Remaining 2017,Remaining 2018,Remaining 2019,Remaining 2020,Remaining 2021,Project Owner ,Offset Project Operator ,Authorized Project Designee,Verifier,Estimated Annual Emission Reductions,PERs,Registry / ARB,ARB Project Detail,ARB ID,Project Listed,Project Registered ,CCB / Certifications,Project Type,"Registry Documents",Project Website,Issued 1996,Issued 1997,Issued 1998,Issued 1999,Issued 2000,Issued 2001,Issued 2002,Issued 2003,Issued 2004,Issued 2005,Issued 2006,Issued 2007,Issued 2008,Issued 2009,Issued 2010,Issued 2011,Issued 2012,Issued 2013,Issued 2014,Issued 2015,Issued 2016,Issued 2017,Issued 2018,Issued 2019,Issued 2020,Issued 2021,Notes from Registry,Notes from Berkeley Carbon Trading Project,Date added to database,"first issuance yr (no hard code, hide w formulas)"
GS7731,GS5304 MKOPA Solar Lighting Programme of Activities - Kenya VPA 5 by Natural Capital Partners,GOLD,No,LISTED,Renewable Energy,Solar Lighting,AMS-III.AR. Substituting fossil fuel based lighting with LED lighting systems,Sub Saharan Africa,Kenya,,,Natural Capital Partners,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,42000,0,GOLD,,,,,,SOLAR_THERMAL_ELECTRICITY,https://platform.sustain-cert.com/public-project/2039,https://registry.goldstandard.org/projects/details/2576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202109,0
GS7733,Kartal Wind Power Project,GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Life Iklim ve Enerji Ltd. Sti.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,79388,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/1958,https://registry.goldstandard.org/projects/details/2578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7734,Kuyulukoyak WIND POWER PLANT,GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,28910,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/1844,https://registry.goldstandard.org/projects/details/2579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7735,Ã‡AMINBAÅžI WPP,GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,GTE KARBON SUSTAINABLE ENERJI  EGITIM DANISMANLIK VE TICARET A.S.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,51541,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/1845,https://registry.goldstandard.org/projects/details/2580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7736,Halilbeyli Biogas Plant,GOLD,No,LISTED,Agriculture,Manure Methane Digester,GS Revised Methodology for Manure Management Systems and MSW v1.,Middle East,Turkey,,,Life Iklim ve Enerji Ltd. Sti.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,128341,0,GOLD,,,,,,BIOGAS_ELECTRICITY,https://platform.sustain-cert.com/public-project/2065,https://registry.goldstandard.org/projects/details/2581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7737,Parque de los Llanos umbrella project,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Renewable Energy,Solar - Centralized,ACM0002 Grid-connected electricity generation from renewable sources,South America,Argentina,,,Empresa Federal de Energia S.A.,24982,0,24982,2019,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9108,15874,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9108,15874,0,,,,,21578,0,GOLD,,,,,,SOLAR_THERMAL_ELECTRICITY,https://platform.sustain-cert.com/public-project/2061,https://registry.goldstandard.org/projects/details/2582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24982,,,202104,2019
GS7738,IBB Seymen Landfill Gas to Energy Project,GOLD,No,LISTED,Waste Management,Landfill Methane,ACM0001 Flaring or use of landfill gas,Middle East,Turkey,,,Ä°STANBUL ENERJÄ° SANAYÄ° VE TÄ°CARET A.Åž,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,564071,0,GOLD,,,,,,BIOGAS_ELECTRICITY,https://platform.sustain-cert.com/public-project/1957,https://registry.goldstandard.org/projects/details/2583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
GS7739,West Bakr Wind Farm Project,GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Egypt,,,First Climate Markets AG,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,688021,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/2053,https://registry.goldstandard.org/projects/details/2584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
GS774,Saraff Biogas Wastewater Treatment and Biogas Utilisation project (300177)_pre-CDM VER,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Waste Management,Methane Recovery in Wastewater,AMS-I.D. Grid connected renewable electricity generation,South East Asia,Thailand,,,South Pole Carbon Asset Management Ltd.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,51630,0,GOLD,,,,,,BIOGAS_ELECTRICITY,https://platform.sustain-cert.com/public-project/1287,https://registry.goldstandard.org/projects/details/1188,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7740,Akyel-1 WPP,GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Sanko Enerji Sanayi ve Ticaret A.Åž.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,83085,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/2048,https://registry.goldstandard.org/projects/details/2585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7741,Gazi-9 WPP,GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Sanko Enerji Sanayi ve Ticaret A.Åž.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,102281,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/2049,https://registry.goldstandard.org/projects/details/2586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7742,GÃ¼ney-1 WPP,GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,Middle East,Turkey,,,Sanko Enerji Sanayi ve Ticaret A.Åž.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,140385,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/2050,https://registry.goldstandard.org/projects/details/2587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7743,Akyel-2 WPP,GOLD,No,LISTED,Renewable Energy,Wind,AMS-I.D. Grid connected renewable electricity generation,Middle East,Turkey,,,Sanko Enerji Sanayi ve Ticaret A.Åž.,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,20055,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/2051,https://registry.goldstandard.org/projects/details/2588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7744,West Huaybong 2 wind farm project,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South East Asia,Thailand,,,Kosher Climate India Pvt Ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,124825,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/2038,https://registry.goldstandard.org/projects/details/2589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7745,300 MW Wind Power Project in Gujarat by Alfanar Power,GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,Kosher Climate India Pvt Ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,840956,0,,,,,,,WIND,https://platform.sustain-cert.com/public-project/2066,https://registry.goldstandard.org/projects/details/2590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
GS7746,West Huaybong 3 wind farm project,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South East Asia,Thailand,,,Kosher Climate India Pvt Ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,139035,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/2037,https://registry.goldstandard.org/projects/details/2591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7748,Bundled Solar project by Atria Power,GOLD,No,LISTED,Renewable Energy,Solar - Centralized,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,Kosher Climate India Pvt Ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,105862,0,GOLD,,,,,,SOLAR_THERMAL_ELECTRICITY,https://platform.sustain-cert.com/public-project/2069,https://registry.goldstandard.org/projects/details/2593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS775,"CYY Biopower Wastewater treatment plant including biogas reuse for thermal oil replacement and electricity generation Project, Thailand (300059)_pre-CDM VER",GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Waste Management,Methane Recovery in Wastewater,Other,South East Asia,Thailand,,,South Pole Carbon Asset Management Ltd.,14657,14513,144,2008,0,0,0,0,0,0,0,0,0,0,0,0,5976,8681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5548,8965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144,0,0,0,0,0,0,0,0,0,0,0,0,South Pole Carbon Asset Management Ltd.,,,,97000,0,GOLD,,,,,,BIOGAS_COGENERATION,https://platform.sustain-cert.com/public-project/1288,https://registry.goldstandard.org/projects/details/1189,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14657,0,0,0,0,0,0,0,0,0,0,,,202104,2008
GS7750,"96.8 MW Wind Power Project in Amreli, Gujarat",GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,Kosher Climate India Pvt Ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,301069,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/2063,https://registry.goldstandard.org/projects/details/2595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202109,0
GS7754,Tuppadahalli Wind Energy Project,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,Kosher Climate India Pvt Ltd,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,128809,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/2041,https://registry.goldstandard.org/projects/details/2598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7755,Wind Energy Project in Gujarat by Enn Enn Corp Limited,GOLD,No,LISTED,Renewable Energy,Wind,AMS-I.D. Grid connected renewable electricity generation,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,21085,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/1978,https://registry.goldstandard.org/projects/details/2600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
GS7756,"13.3 MW grid connected bundled wind electricity generation project at Rajasthan and Karnataka, India",GOLD,No,LISTED,Renewable Energy,Wind,AMS-I.D. Grid connected renewable electricity generation,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,21890,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/1972,https://registry.goldstandard.org/projects/details/2601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
GS7757,"13.75 MW wind power project at Bellary & Davangere district in the state Karnataka, India",GOLD,No,LISTED,Renewable Energy,Wind,AMS-I.D. Grid connected renewable electricity generation,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,30373,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/1968,https://registry.goldstandard.org/projects/details/2602,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7758,"30 MW wind power project at Surajbari, Gujarat in India",GOLD,No,LISTED,Renewable Energy,Wind,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,54460,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/1965,https://registry.goldstandard.org/projects/details/2603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7760,Clean Electricity Generation by Solar Power Project in Rajasthan,GOLD,No,LISTED,Renewable Energy,Solar - Centralized,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,AZURE POWER INDIA PRIVATE LIMITED,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,1138724,0,GOLD,,,,,,SOLAR_THERMAL_ELECTRICITY,https://platform.sustain-cert.com/public-project/1997,https://registry.goldstandard.org/projects/details/2605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7761,250 MW Solar Power Project by Clean Solar Power Jodhpur Pvt. Ltd,GOLD,No,LISTED,Renewable Energy,Solar - Centralized,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,487458,0,GOLD,,,,,,SOLAR_THERMAL_ELECTRICITY,https://platform.sustain-cert.com/public-project/1998,https://registry.goldstandard.org/projects/details/2606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
GS7762,27 MWp Solar PV Project by MH Technique Solaire India Private Limited,GOLD,No,LISTED,Renewable Energy,Solar - Centralized,ACM0002 Grid-connected electricity generation from renewable sources,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,50776,0,GOLD,,,,,,SOLAR_THERMAL_ELECTRICITY,https://platform.sustain-cert.com/public-project/2006,https://registry.goldstandard.org/projects/details/2607,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202112,0
GS7763,"10.4 MW wind power project at Tiwari site of Jodhpur district in the state of Rajasthan, India",GOLD,No,LISTED,Renewable Energy,Wind,AMS-I.D. Grid connected renewable electricity generation,South Asia,India,,,EKI Energy Services Limited,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,18418,0,GOLD,,,,,,WIND,https://platform.sustain-cert.com/public-project/1967,https://registry.goldstandard.org/projects/details/2608,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS777,Bangna Starch Wastewater Treatment and Biogas Utilization Project (300084)_pre-CDM VER,GOLD,No,GOLD_STANDARD_CERTIFIED_PROJECT,Waste Management,Methane Recovery in Wastewater,AMS-I.D. Grid connected renewable electricity generation,South East Asia,Thailand,,,South Pole Carbon Asset Management Ltd.,22591,22570,21,2008,0,0,0,0,0,0,0,0,0,0,0,0,2497,20094,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22070,184,0,262,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,15,0,0,0,0,0,0,0,0,0,0,0,0,South Pole Carbon Asset Management Ltd.,,,,41701,0,GOLD,,,,,,BIOGAS_ELECTRICITY,https://platform.sustain-cert.com/public-project/1289,https://registry.goldstandard.org/projects/details/1190,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22591,0,0,0,0,0,0,0,0,0,0,0,,,202104,2008
GS7774,Clean Cooking Initiative,GOLD,No,GOLD_STANDARD_CERTIFIED_DESIGN,Household & Community,Cookstoves,GS TPDDTEC v3.1,South East Asia,Myanmar,,,Newton Energy,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,3000,0,GOLD,,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://platform.sustain-cert.com/public-project/2047,https://registry.goldstandard.org/projects/details/2620,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
GS7776,Improved cook stoves and sustainable charcoal initiative,GOLD,No,LISTED,Household & Community,Cookstoves,AMS-I.E. Switch from Non-Renewable Biomass for Thermal Applications by the User,South Asia,India,,,atmosfair gGmbH,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,200000,0,GOLD,,,,,,ENERGY_EFFICIENCY_DOMESTIC,https://platform.sustain-cert.com/public-project/2044,https://registry.goldstandard.org/projects/details/2621,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,202104,0
